"genus","age","avg_abundance"
"Paenirhodobacter",4,1
"Paenisporosarcina",4,1
"Paenisporosarcina",5,1
"Paludibacter",6,1
"Pandoraea",3,1
"Pannonibacter",3,1
"Pannonibacter",4,1
"Pannonibacter",5,1
"Pannonibacter",6,1
"Pannonibacter",8,1
"Pantoea",3,1
"Pantoea",5,1
"Pantoea",6,1
"Pantoea",7,1
"Pantoea",8,1
"Pantoea",9,1
"Pantoea",10,1
"Pantoea",13,1
"Paraburkholderia",3,1
"Paraburkholderia",5,1
"Paraburkholderia",6,1
"Paraburkholderia",8,1
"Parachlamydia",6,1
"Paraclostridium",9,1
"Paraclostridium",10,1
"Paracoccus",4,1
"Paracoccus",5,1
"Parageobacillus",3,1
"Parageobacillus",4,1
"Parageobacillus",5,1
"Parageobacillus",6,1
"Parageobacillus",7,1
"Parageobacillus",8,1
"Parageobacillus",10,1
"Parageobacillus",13,1
"Paraglaciecola",5,1
"Parapedobacter",3,1
"Parapedobacter",5,1
"Parapedobacter",9,1
"Parascardovia",3,1
"Parascardovia",5,1
"Parascardovia",8,1
"Parascardovia",13,1
"Parvimonas",10,1
"Parvimonas",13,1
"Pasteurella",6,1
"Pasteurella",8,1
"Pasteurella",10,1
"Paucibacter",4,1
"Paucisalibacillus",3,1
"Paucisalibacillus",4,1
"Paucisalibacillus",5,1
"Paucisalibacillus",6,1
"Paucisalibacillus",7,1
"Paucisalibacillus",8,1
"Paucisalibacillus",9,1
"Paucisalibacillus",10,1
"Paucisalibacillus",13,1
"Pectobacterium",3,1
"Pectobacterium",4,1
"Pectobacterium",5,1
"Pectobacterium",7,1
"Pectobacterium",8,1
"Pectobacterium",9,1
"Pediococcus",4,1
"Pediococcus",8,1
"Pedobacter",7,1
"Pedobacter",13,1
"Pedosphaera",3,1
"Pedosphaera",6,1
"Pedosphaera",8,1
"Pedosphaera",13,1
"Pelistega",4,1
"Pelistega",5,1
"Pelobacter",3,1
"Pelobacter",7,1
"Pelobacter",9,1
"Pelobacter",10,1
"Pelobacter",13,1
"Pelodictyon",3,1
"Pelodictyon",4,1
"Pelodictyon",5,1
"Pelodictyon",6,1
"Pelodictyon",9,1
"Pelodictyon",10,1
"Pelotomaculum",4,1
"Pelotomaculum",5,1
"Pelotomaculum",6,1
"Pelotomaculum",8,1
"Peptococcus",10,1
"Peptococcus",13,1
"Peptoniphilus",13,1
"Peptostreptococcus",10,1
"Peptostreptococcus",13,1
"Pequenovirus",3,1
"Pequenovirus",5,1
"Pequenovirus",10,1
"Persephonella",3,1
"Persephonella",5,1
"Persicobacter",5,1
"Persicobacter",6,1
"Petrimonas",3,1
"Petrimonas",7,1
"Petrimonas",8,1
"Petrotoga",5,1
"Petrotoga",6,1
"Phaeobacter",4,1
"Phaeobacter",5,1
"Phaeobacter",6,1
"Phaeobacter",7,1
"Phaeobacter",8,1
"Phaeobacter",9,1
"Phaeodactylibacter",4,1
"Phaeodactylibacter",9,1
"Phaeospirillum",3,1
"Phi29virus",4,1
"Phi29virus",5,1
"Phi29virus",7,1
"Phialocephala",4,1
"Phocaeicola",4,1
"Phocaeicola",5,1
"Phocaeicola",6,1
"Phormidesmis",6,1
"Phormidium",3,1
"Phormidium",6,1
"Phormidium",9,1
"Photobacterium",3,1
"Photobacterium",6,1
"Photobacterium",8,1
"Photobacterium",9,1
"Photobacterium",10,1
"Photorhabdus",3,1
"Photorhabdus",4,1
"Photorhabdus",5,1
"Photorhabdus",6,1
"Photorhabdus",9,1
"Phycomyces",3,1
"Phycomyces",4,1
"Phycomyces",5,1
"Pirellula",5,1
"Pirellula",8,1
"Piscicoccus",5,1
"Piscirickettsia",8,1
"Planctomyces",5,1
"Planococcus",3,1
"Planococcus",4,1
"Planococcus",5,1
"Planococcus",6,1
"Planococcus",7,1
"Planococcus",8,1
"Planococcus",13,1
"Planomicrobium",6,1
"Planomicrobium",7,1
"Planomicrobium",8,1
"Planomicrobium",9,1
"Pleurocapsa",5,1
"Pluralibacter",6,1
"Pluralibacter",7,1
"Polaribacter",3,1
"Polaribacter",10,1
"Polaribacter",13,1
"Polaromonas",3,1
"Polaromonas",5,1
"Polaromonas",6,1
"Polaromonas",8,1
"Polycyclovorans",6,1
"Polycyclovorans",8,1
"Pontibacillus",3,1
"Pontibacillus",5,1
"Pontibacillus",6,1
"Pontibacillus",8,1
"Pontibacillus",9,1
"Pontibacillus",10,1
"Pontibacillus",13,1
"Pontibacter",6,1
"Pontibacter",10,1
"Porticoccus",4,1
"Pricia",3,1
"Prochlorococcus",3,1
"Prochlorococcus",4,1
"Prochlorococcus",10,1
"Prolixibacter",3,1
"Prolixibacter",4,1
"Prolixibacter",6,1
"Prolixibacter",7,1
"Prolixibacter",9,1
"Propionibacterium",3,1
"Propionibacterium",4,1
"Propionibacterium",5,1
"Propionibacterium",6,1
"Propionibacterium",8,1
"Propionicicella",5,1
"Propionicicella",7,1
"Propionimicrobium",3,1
"Propionimicrobium",5,1
"Propionispora",9,1
"Propionivibrio",3,1
"Propionivibrio",4,1
"Propionivibrio",5,1
"Propionivibrio",6,1
"Propionivibrio",9,1
"Propionivibrio",10,1
"Prosthecochloris",3,1
"Prosthecochloris",13,1
"Prosthecomicrobium",6,1
"Proteiniphilum",10,1
"Proteiniphilum",13,1
"Proteocatella",9,1
"Proteocatella",10,1
"Proteocatella",13,1
"Proteus",3,1
"Proteus",4,1
"Proteus",5,1
"Proteus",7,1
"Proteus",8,1
"Proteus",10,1
"Proteus",13,1
"Providencia",3,1
"Providencia",5,1
"Providencia",6,1
"Providencia",10,1
"Pseudanabaena",4,1
"Pseudanabaena",5,1
"Pseudanabaena",10,1
"Pseudarthrobacter",3,1
"Pseudarthrobacter",4,1
"Pseudarthrobacter",5,1
"Pseudarthrobacter",6,1
"Pseudarthrobacter",10,1
"Pseudarthrobacter",13,1
"Pseudoalteromonas",9,1
"Pseudoalteromonas",10,1
"Pseudomonas",13,1
"Pseudonocardia",4,1
"Pseudopedobacter",6,1
"Pseudopedobacter",8,1
"Pseudoramibacter",9,1
"Pseudoramibacter",13,1
"Pseudorhodobacter",3,1
"Pseudorhodobacter",4,1
"Pseudorhodobacter",5,1
"Pseudorhodobacter",6,1
"Pseudoruegeria",3,1
"Pseudoruegeria",5,1
"Pseudosphingobacterium",3,1
"Pseudosphingobacterium",4,1
"Pseudosphingobacterium",6,1
"Pseudosphingobacterium",7,1
"Pseudosphingobacterium",8,1
"Pseudothermotoga",3,1
"Pseudothermotoga",4,1
"Pseudothermotoga",5,1
"Pseudothermotoga",7,1
"Pseudothermotoga",8,1
"Pseudothermotoga",9,1
"Pseudothermotoga",13,1
"Pseudovibrio",4,1
"Pseudovibrio",5,1
"Pseudovibrio",6,1
"Pseudovibrio",8,1
"Pseudoxanthomonas",4,1
"Pseudoxanthomonas",5,1
"Pseudoxanthomonas",8,1
"Pseudoxanthomonas",9,1
"Pseudoxanthomonas",10,1
"Psychrilyobacter",5,1
"Psychrilyobacter",6,1
"Psychrilyobacter",7,1
"Psychrilyobacter",10,1
"Psychrilyobacter",13,1
"Psychrobacillus",3,1
"Psychrobacillus",4,1
"Psychrobacillus",5,1
"Psychrobacillus",6,1
"Psychrobacillus",7,1
"Psychrobacillus",8,1
"Psychrobacillus",9,1
"Psychrobacter",3,1
"Psychrobacter",4,1
"Psychrobacter",5,1
"Psychrobacter",6,1
"Psychrobacter",9,1
"Psychroflexus",4,1
"Psychroflexus",7,1
"Psychroflexus",9,1
"Psychromonas",4,1
"Psychroserpens",3,1
"Psychroserpens",4,1
"Psychroserpens",5,1
"Psychroserpens",6,1
"Pyrococcus",3,1
"Raineyella",5,1
"Ralstonia",3,1
"Ralstonia",4,1
"Ralstonia",5,1
"Ralstonia",7,1
"Ramlibacter",5,1
"Rheinheimera",5,1
"Rheinheimera",6,1
"Rhizobium",3,1
"Rhizobium",4,1
"Rhizobium",5,1
"Rhizobium",6,1
"Rhizobium",7,1
"Rhizobium",8,1
"Rhizobium",9,1
"Rhizobium",10,1
"Rhizobium",13,1
"Rhizophagus",5,1
"Rhizopus",3,1
"Rhizopus",4,1
"Rhizopus",5,1
"Rhizopus",6,1
"Rhizopus",8,1
"Rhizopus",10,1
"Rhodococcus",4,1
"Rhodopirellula",3,1
"Rhodopirellula",4,1
"Rhodopirellula",5,1
"Rhodopirellula",9,1
"Rhodotorula",3,1
"Rhodotorula",4,1
"Rhodotorula",5,1
"Riemerella",3,1
"Riemerella",4,1
"Riemerella",8,1
"Risungbinella",3,1
"Risungbinella",9,1
"Roseibium",3,1
"Roseibium",5,1
"Roseibium",6,1
"Roseibium",9,1
"Roseibium",13,1
"Roseimaritima",6,1
"Roseivirga",4,1
"Roseivirga",6,1
"Roseospirillum",4,1
"Rothia",3,1
"Rothia",4,1
"Rothia",5,1
"Rothia",6,1
"Rothia",7,1
"Rothia",8,1
"Rothia",10,1
"Rouxiella",3,1
"Rouxiella",5,1
"Rouxiella",8,1
"Rozella",4,1
"Rozella",5,1
"Rozella",10,1
"Ruania",5,1
"Ruania",6,1
"Rubinisphaera",8,1
"Rubrimonas",4,1
"Rubrimonas",5,1
"Rubrimonas",6,1
"Rubripirellula",6,1
"Rubritalea",5,1
"Rubritalea",6,1
"Rubritalea",8,1
"Rubrivivax",5,1
"Rubrobacter",3,1
"Rubrobacter",5,1
"Rudanella",5,1
"Rudanella",6,1
"Rufibacter",3,1
"Rufibacter",6,1
"Ruminobacter",7,1
"Ruminobacter",9,1
"Ruminobacter",10,1
"Rummeliibacillus",4,1
"Rummeliibacillus",6,1
"Runella",7,1
"Runella",9,1
"Saccharibacillus",3,1
"Saccharibacillus",4,1
"Saccharibacillus",5,1
"Saccharibacillus",6,1
"Saccharicrinis",3,1
"Saccharicrinis",4,1
"Saccharicrinis",8,1
"Saccharicrinis",9,1
"Saccharophagus",3,1
"Saccharophagus",4,1
"Saccharophagus",5,1
"Saccharophagus",6,1
"Saccharophagus",7,1
"Saccharophagus",10,1
"Saccharophagus",13,1
"Saccharopolyspora",3,1
"Saccharopolyspora",4,1
"Saccharopolyspora",5,1
"Salegentibacter",5,1
"Salegentibacter",6,1
"Salegentibacter",13,1
"Salimicrobium",3,1
"Salimicrobium",4,1
"Salimicrobium",5,1
"Salinibacillus",4,1
"Salinibacillus",5,1
"Salinibacter",4,1
"Salinibacter",9,1
"Salinicoccus",4,1
"Salinicoccus",5,1
"Salinicoccus",7,1
"Salinimonas",8,1
"Salipaludibacillus",6,1
"Salipaludibacillus",8,1
"Salipiger",8,1
"Sandaracinus",3,1
"Sandaracinus",4,1
"Sandaracinus",5,1
"Sandaracinus",6,1
"Sandaracinus",13,1
"Saprospira",3,1
"Saprospira",4,1
"Saprospira",5,1
"Saprospira",6,1
"Saprospira",8,1
"Saprospira",13,1
"Scardovia",3,1
"Scardovia",4,1
"Scardovia",5,1
"Scardovia",8,1
"Schizot4virus",5,1
"Schlesneria",4,1
"Schlesneria",5,1
"Scytonema",3,1
"Scytonema",4,1
"Scytonema",5,1
"Scytonema",6,1
"Scytonema",7,1
"Scytonema",8,1
"Sebaldella",3,1
"Sebaldella",5,1
"Sebaldella",7,1
"Sebaldella",8,1
"Sebaldella",10,1
"Sediminimonas",6,1
"Sediminimonas",8,1
"Senegalimassilia",10,1
"Serratia",3,1
"Serratia",4,1
"Serratia",6,1
"Shewanella",3,1
"Shewanella",4,1
"Shewanella",5,1
"Shewanella",7,1
"Shimazuella",3,1
"Shimazuella",4,1
"Shimazuella",5,1
"Shimazuella",6,1
"Siansivirga",6,1
"Siansivirga",8,1
"Silviavirus",6,1
"Simonsiella",6,1
"Singulisphaera",5,1
"Sinomonas",5,1
"Sinomonas",6,1
"Sinorhizobium",10,1
"Sinosporangium",5,1
"Skermanella",3,1
"Skermanella",4,1
"Skermania",4,1
"Smithella",3,1
"Smithella",4,1
"Smithella",5,1
"Smithella",8,1
"Smithella",9,1
"Sneathia",3,1
"Sneathia",6,1
"Sneathia",7,1
"Sneathia",8,1
"Snodgrassella",3,1
"Snodgrassella",4,1
"Snodgrassella",5,1
"Snodgrassella",6,1
"Snodgrassella",9,1
"Snodgrassella",10,1
"Sodalis",6,1
"Solirubrobacter",5,1
"Solirubrobacter",6,1
"Solirubrobacter",7,1
"Solitalea",3,1
"Solitalea",4,1
"Solitalea",5,1
"Solitalea",8,1
"Solitalea",13,1
"Sorangium",4,1
"Sorangium",5,1
"Sorangium",6,1
"Sphaerobacter",3,1
"Sphaerobacter",4,1
"Sphaerobacter",6,1
"Sphaerochaeta",7,1
"Sphaerochaeta",10,1
"Sphingobacterium",7,1
"Sphingobium",4,1
"Sphingomonas",3,1
"Sphingomonas",4,1
"Sphingomonas",5,1
"Sphingomonas",6,1
"Sphingomonas",7,1
"Sphingomonas",8,1
"Sphingomonas",9,1
"Sphingomonas",10,1
"Sphingomonas",13,1
"Sphingopyxis",3,1
"Sphingopyxis",6,1
"Sphingopyxis",8,1
"Spirillospora",6,1
"Spirillospora",8,1
"Spirochaeta",8,1
"Spirochaeta",10,1
"Spiroplasma",4,1
"Spirosoma",3,1
"Spirosoma",5,1
"Spirosoma",7,1
"Spirosoma",8,1
"Spirosoma",9,1
"Spirulina",4,1
"Spizellomyces",3,1
"Spizellomyces",5,1
"Sporocytophaga",4,1
"Sporolactobacillus",9,1
"Sporolactobacillus",10,1
"Sporomusa",13,1
"Sporosarcina",4,1
"Sporosarcina",6,1
"Sporosarcina",9,1
"Sporosarcina",10,1
"Sporosarcina",13,1
"Stanieria",3,1
"Stanieria",8,1
"Staphylococcus",7,1
"Staphylococcus",13,1
"Stenotrophomonas",7,1
"Stenotrophomonas",9,1
"Stigmatella",3,1
"Stigmatella",4,1
"Stigmatella",5,1
"Stigmatella",6,1
"Stigmatella",7,1
"Stigmatella",8,1
"Stigmatella",9,1
"Stigmatella",10,1
"Stigmatella",13,1
"Streptacidiphilus",3,1
"Streptacidiphilus",4,1
"Streptacidiphilus",5,1
"Streptacidiphilus",6,1
"Streptacidiphilus",7,1
"Streptacidiphilus",8,1
"Streptacidiphilus",13,1
"Streptobacillus",4,1
"Streptobacillus",6,1
"Streptobacillus",8,1
"Streptobacillus",13,1
"Streptomyces",3,1
"Streptomyces",4,1
"Streptomyces",5,1
"Streptomyces",6,1
"Streptomyces",7,1
"Streptomyces",8,1
"Streptomyces",9,1
"Streptomyces",10,1
"Streptomyces",13,1
"Streptosporangium",6,1
"Succinatimonas",9,1
"Succinatimonas",10,1
"Succiniclasticum",9,1
"Succinimonas",3,1
"Succinimonas",7,1
"Succinimonas",9,1
"Succinimonas",13,1
"Sulfitobacter",4,1
"Sulfitobacter",8,1
"Sulfobacillus",3,1
"Sulfobacillus",4,1
"Sulfobacillus",5,1
"Sulfobacillus",6,1
"Sulfobacillus",8,1
"Sulfobacillus",9,1
"Sulfobacillus",10,1
"Sulfobacillus",13,1
"Sulfuricurvum",8,1
"Sulfurifustis",6,1
"Sulfurihydrogenibium",4,1
"Sulfurihydrogenibium",5,1
"Sulfurihydrogenibium",6,1
"Sulfurimonas",3,1
"Sulfurimonas",4,1
"Sulfurimonas",5,1
"Sulfurimonas",6,1
"Sulfurimonas",8,1
"Sulfuritalea",5,1
"Sulfuritalea",6,1
"Sulfurospirillum",3,1
"Sulfurospirillum",4,1
"Sulfurospirillum",6,1
"Sulfurospirillum",8,1
"Sulfurovum",3,1
"Sulfurovum",4,1
"Sulfurovum",8,1
"Sulfurovum",9,1
"Sunxiuqinia",5,1
"Symbiobacterium",4,1
"Symbiobacterium",5,1
"Synechococcus",4,1
"Syntrophaceticus",9,1
"Syntrophaceticus",10,1
"Syntrophobacter",3,1
"Syntrophobacter",5,1
"Syntrophobacter",9,1
"Syntrophobotulus",9,1
"Syntrophobotulus",13,1
"Syntrophomonas",13,1
"Syntrophus",3,1
"Syntrophus",4,1
"Syntrophus",5,1
"Syntrophus",8,1
"Syntrophus",9,1
"Syntrophus",10,1
"T7virus",4,1
"Tamlana",4,1
"Tamlana",6,1
"Taphrina",4,1
"Taylorella",3,1
"Taylorella",4,1
"Taylorella",5,1
"Taylorella",6,1
"Taylorella",10,1
"Tenacibaculum",3,1
"Tenacibaculum",5,1
"Tenacibaculum",6,1
"Tenacibaculum",10,1
"Tenacibaculum",13,1
"Tepidanaerobacter",9,1
"Tepidibacillus",3,1
"Tepidibacillus",4,1
"Tepidibacillus",5,1
"Tepidibacillus",6,1
"Tepidibacillus",7,1
"Tepidibacillus",8,1
"Tepidibacillus",10,1
"Tepidibacillus",13,1
"Tepidimicrobium",10,1
"Tepidimonas",8,1
"Terasakiella",3,1
"Terasakiella",4,1
"Terasakiella",5,1
"Teredinibacter",4,1
"Teredinibacter",5,1
"Terrabacter",10,1
"Terracidiphilus",6,1
"Terracoccus",6,1
"Terracoccus",7,1
"Terribacillus",4,1
"Terribacillus",5,1
"Terribacillus",6,1
"Terribacillus",9,1
"Terriglobus",8,1
"Terrimicrobium",3,1
"Terrimicrobium",5,1
"Terrisporobacter",13,1
"Tessaracoccus",3,1
"Tessaracoccus",4,1
"Tessaracoccus",5,1
"Tessaracoccus",6,1
"Tessaracoccus",7,1
"Tessaracoccus",8,1
"Tessaracoccus",10,1
"Tetragenococcus",3,1
"Tetragenococcus",4,1
"Tetragenococcus",5,1
"Tetragenococcus",8,1
"Tetrasphaera",4,1
"Thalassobacillus",3,1
"Thalassobacillus",4,1
"Thalassobacillus",6,1
"Thalassobacillus",7,1
"Thalassobacillus",8,1
"Thalassobacillus",9,1
"Thalassobacillus",13,1
"Thalassospira",4,1
"Thauera",3,1
"Thauera",4,1
"Thauera",5,1
"Thauera",8,1
"Thauera",9,1
"Thermacetogenium",3,1
"Thermacetogenium",5,1
"Thermacetogenium",6,1
"Thermacetogenium",7,1
"Thermaerobacter",4,1
"Thermaerobacter",5,1
"Thermaerobacter",6,1
"Thermanaerovibrio",5,1
"Thermanaerovibrio",6,1
"Thermanaerovibrio",7,1
"Thermanaerovibrio",8,1
"Thermicanus",3,1
"Thermicanus",4,1
"Thermicanus",5,1
"Thermicanus",6,1
"Thermicanus",7,1
"Thermicanus",8,1
"Thermincola",3,1
"Thermincola",4,1
"Thermincola",5,1
"Thermincola",6,1
"Thermincola",7,1
"Thermincola",9,1
"Thermincola",10,1
"Thermincola",13,1
"Thermoactinomyces",3,1
"Thermoactinomyces",6,1
"Thermoanaerobacter",3,1
"Thermoanaerobacter",4,1
"Thermoanaerobacter",6,1
"Thermoanaerobacter",7,1
"Thermoanaerobacter",8,1
"Thermoanaerobacter",10,1
"Thermoanaerobacterium",9,1
"Thermoanaerobacterium",10,1
"Thermobacillus",3,1
"Thermobacillus",6,1
"Thermobacillus",8,1
"Thermobacillus",9,1
"Thermobrachium",7,1
"Thermobrachium",9,1
"Thermococcus",3,1
"Thermococcus",4,1
"Thermococcus",5,1
"Thermococcus",6,1
"Thermococcus",10,1
"Thermodesulfobacterium",5,1
"Thermodesulfobacterium",9,1
"Thermodesulfobium",4,1
"Thermodesulfobium",5,1
"Thermodesulfobium",10,1
"Thermodesulfovibrio",4,1
"Thermodesulfovibrio",5,1
"Thermodesulfovibrio",6,1
"Thermogladius",4,1
"Thermogladius",5,1
"Thermogladius",6,1
"Thermonema",4,1
"Thermonema",5,1
"Thermophagus",5,1
"Thermorudis",3,1
"Thermorudis",4,1
"Thermorudis",5,1
"Thermorudis",6,1
"Thermorudis",7,1
"Thermorudis",10,1
"Thermosediminibacter",3,1
"Thermosediminibacter",4,1
"Thermosediminibacter",5,1
"Thermosediminibacter",7,1
"Thermosipho",3,1
"Thermosipho",4,1
"Thermosipho",6,1
"Thermosipho",10,1
"Thermotalea",7,1
"Thermotalea",8,1
"Thermotoga",4,1
"Thermotoga",5,1
"Thermotoga",6,1
"Thermotoga",8,1
"Thermovenabulum",3,1
"Thermovenabulum",4,1
"Thermovenabulum",5,1
"Thermovenabulum",9,1
"Thermovenabulum",13,1
"Thermus",4,1
"Thermus",5,1
"Thermus",6,1
"Thermus",8,1
"Thermus",10,1
"Thioalkalimicrobium",4,1
"Thioalkalivibrio",4,1
"Thioalkalivibrio",5,1
"Thioalkalivibrio",6,1
"Thioalkalivibrio",8,1
"Thioalkalivibrio",9,1
"Thioflavicoccus",6,1
"Thiohalocapsa",4,1
"Thiohalorhabdus",6,1
"Thiohalorhabdus",8,1
"Thiomargarita",3,1
"Thiomargarita",4,1
"Thiomargarita",6,1
"Thiomargarita",7,1
"Thiomargarita",9,1
"Thiomicrospira",8,1
"Thioploca",6,1
"Thiorhodococcus",3,1
"Thiorhodococcus",5,1
"Thiorhodococcus",10,1
"Thiorhodovibrio",6,1
"Thiorhodovibrio",8,1
"Thiothrix",4,1
"Thiothrix",9,1
"Tindallia",3,1
"Tindallia",6,1
"Tindallia",7,1
"Tolypothrix",3,1
"Tolypothrix",4,1
"Tolypothrix",5,1
"Tolypothrix",7,1
"Tolypothrix",9,1
"Tolypothrix",10,1
"Trabulsiella",5,1
"Trabulsiella",6,1
"Trichococcus",6,1
"Trichococcus",7,1
"Trichococcus",8,1
"Trichococcus",9,1
"Trichodesmium",8,1
"Trichophyton",3,1
"Trichophyton",4,1
"Trichophyton",5,1
"Trichophyton",6,1
"Trichophyton",8,1
"Trichophyton",10,1
"Trueperella",3,1
"Trueperella",5,1
"Trueperella",8,1
"Trueperella",9,1
"Trueperella",10,1
"Tuber",5,1
"Tuberibacillus",3,1
"Tuberibacillus",4,1
"Tuberibacillus",8,1
"Tuberibacillus",9,1
"Tuberibacillus",13,1
"Tumebacillus",6,1
"Twortvirus",6,1
"Uliginosibacterium",3,1
"Uliginosibacterium",10,1
"Ulvibacter",4,1
"Ulvibacter",5,1
"Ureibacillus",6,1
"Ureibacillus",8,1
"Vagococcus",6,1
"Varibaculum",4,1
"Varibaculum",5,1
"Varibaculum",7,1
"Varibaculum",8,1
"Varibaculum",10,1
"Varibaculum",13,1
"Variovorax",3,1
"Variovorax",4,1
"Variovorax",5,1
"Variovorax",7,1
"Verrucomicrobium",4,1
"Verrucomicrobium",5,1
"Verrucomicrobium",8,1
"Verrucomicrobium",9,1
"Verrucomicrobium",10,1
"Vibrio",7,1
"Vibrio",13,1
"Virgibacillus",3,1
"Virgibacillus",4,1
"Virgibacillus",5,1
"Virgibacillus",6,1
"Virgibacillus",8,1
"Virgibacillus",13,1
"Vitellibacter",3,1
"Vitellibacter",4,1
"Vitellibacter",5,1
"Vitellibacter",8,1
"Vitellibacter",10,1
"Vulcanibacillus",6,1
"Weeksella",3,1
"Weeksella",10,1
"Weissella",3,1
"Wenyingzhuangia",6,1
"Wenyingzhuangia",10,1
"Williamsia",6,1
"Williamsia",8,1
"Winogradskyella",4,1
"Winogradskyella",6,1
"Xanthobacter",4,1
"Xanthobacter",5,1
"Xanthobacter",8,1
"Xanthomarina",4,1
"Xanthomarina",8,1
"Xanthomonas",3,1
"Xanthomonas",4,1
"Xanthomonas",5,1
"Xanthomonas",6,1
"Xanthomonas",7,1
"Xanthomonas",8,1
"Xanthomonas",10,1
"Xanthophyllomyces",5,1
"Xanthophyllomyces",10,1
"Xenococcus",3,1
"Xenococcus",4,1
"Xenococcus",5,1
"Xenococcus",8,1
"Xenococcus",9,1
"Xenococcus",10,1
"Xenophilus",3,1
"Xenophilus",6,1
"Xenorhabdus",3,1
"Xenorhabdus",5,1
"Xenorhabdus",6,1
"Xenorhabdus",8,1
"Xenorhabdus",9,1
"Xylella",3,1
"Xylella",13,1
"Yersinia",3,1
"Yersinia",4,1
"Yersinia",6,1
"Yersinia",7,1
"Yersinia",8,1
"Yersinia",13,1
"Zhouia",3,1
"Zhouia",4,1
"Zhouia",5,1
"Zhouia",10,1
"Zobellia",3,1
"Zobellia",5,1
"Zunongwangia",3,1
