"genus","age","avg_abundance"
"Natribacillus",6,1
"Natribacillus",9,1
"Natronincola",8,1
"Natronobacterium",4,1
"Natronobacterium",5,1
"Natronobacterium",6,1
"Natronorubrum",5,1
"Natronorubrum",11,1
"Necropsobacter",3,1
"Necropsobacter",4,1
"Necropsobacter",9,1
"Necropsobacter",11,1
"Negativicoccus",4,1
"Negativicoccus",5,1
"Neisseria",3,1
"Neisseria",4,1
"Neisseria",5,1
"Neisseria",6,1
"Neisseria",7,1
"Neisseria",9,1
"Neisseria",11,1
"Neptunomonas",3,1
"Neptunomonas",7,1
"Neptunomonas",8,1
"Niabella",9,1
"Niabella",11,1
"Nitratifractor",3,1
"Nitratifractor",4,1
"Nitratiruptor",5,1
"Nitrincola",4,1
"Nitrincola",9,1
"Nitrincola",11,1
"Nitritalea",3,1
"Nitritalea",5,1
"Nitritalea",7,1
"Nitrobacter",3,1
"Nitrobacter",9,1
"Nitrosococcus",3,1
"Nitrosococcus",5,1
"Nitrosomonas",3,1
"Nitrosomonas",4,1
"Nitrosomonas",5,1
"Nitrosomonas",6,1
"Nitrosomonas",8,1
"Nitrososphaera",3,1
"Nitrososphaera",4,1
"Nitrososphaera",5,1
"Nitrososphaera",8,1
"Nitrosospira",6,1
"Nitrosospira",11,1
"Nitrosovibrio",3,1
"Nitrosovibrio",5,1
"Nitrosovibrio",9,1
"Nitrosovibrio",11,1
"Nitrospina",7,1
"Nitrospira",4,1
"Nitrospira",6,1
"Nitrospira",7,1
"Nitrospirillum",3,1
"Nitrospirillum",4,1
"Nitrospirillum",5,1
"Nitrospirillum",6,1
"Nitrospirillum",7,1
"Nitrospirillum",11,1
"Nocardia",3,1
"Nocardia",5,1
"Nocardia",6,1
"Nocardia",7,1
"Nocardia",8,1
"Nocardioides",3,1
"Nocardioides",5,1
"Nocardioides",11,1
"Nocardiopsis",3,1
"Nocardiopsis",4,1
"Nocardiopsis",5,1
"Nocardiopsis",6,1
"Nocardiopsis",11,1
"Nonlabens",4,1
"Nonlabens",5,1
"Nonlabens",6,1
"Nonlabens",7,1
"Nonlabens",8,1
"Nonlabens",9,1
"Nonomuraea",3,1
"Nonomuraea",4,1
"Nonomuraea",5,1
"Nostoc",3,1
"Nostoc",6,1
"Nostoc",7,1
"Nostoc",8,1
"Nostoc",11,1
"Noviherbaspirillum",4,1
"Novosphingobium",3,1
"Novosphingobium",4,1
"Novosphingobium",5,1
"Novosphingobium",6,1
"Novosphingobium",7,1
"Novosphingobium",8,1
"Novosphingobium",9,1
"Obesumbacterium",4,1
"Oblitimonas",3,1
"Oblitimonas",8,1
"Oceanibaculum",7,1
"Oceanicaulis",3,1
"Oceanicaulis",4,1
"Oceanicaulis",5,1
"Oceanicaulis",6,1
"Oceanicaulis",8,1
"Oceanicola",3,1
"Oceanicola",4,1
"Oceanicola",7,1
"Oceanithermus",3,1
"Oceanithermus",7,1
"Oceanivirga",4,1
"Oceanivirga",7,1
"Oceanobacillus",6,1
"Oceanobacillus",11,1
"Oceanospirillum",3,1
"Oceanospirillum",4,1
"Oceanospirillum",5,1
"Oceanospirillum",8,1
"Ochrobactrum",3,1
"Ochrobactrum",4,1
"Ochrobactrum",6,1
"Ochrobactrum",7,1
"Ochrobactrum",9,1
"Ochrovirga",4,1
"Ochrovirga",11,1
"Oenococcus",4,1
"Oleiagrimonas",3,1
"Oleiagrimonas",7,1
"Oleiphilus",3,1
"Oleispira",8,1
"Olivibacter",3,1
"Olivibacter",5,1
"Olivibacter",6,1
"Olivibacter",8,1
"Olivibacter",9,1
"Opitutus",5,1
"Orenia",3,1
"Orenia",7,1
"Orenia",8,1
"Orenia",9,1
"Ornatilinea",3,1
"Ornatilinea",4,1
"Ornatilinea",5,1
"Ornatilinea",11,1
"Ornithinibacillus",3,1
"Ornithinibacillus",5,1
"Ornithinibacillus",7,1
"Ornithinibacillus",8,1
"Ornithinibacillus",9,1
"Oscillatoria",3,1
"Oscillatoria",6,1
"Oscillatoria",7,1
"Oscillatoria",11,1
"Owenweeksia",3,1
"Owenweeksia",4,1
"Owenweeksia",5,1
"Owenweeksia",6,1
"Owenweeksia",7,1
"Owenweeksia",9,1
"Owenweeksia",11,1
"Paenarthrobacter",9,1
"Paenisporosarcina",3,1
"Paenisporosarcina",4,1
"Paenisporosarcina",5,1
"Paenisporosarcina",6,1
"Paludibacter",6,1
"Paludibacter",9,1
"Paludibacter",11,1
"Pandoraea",5,1
"Pandoraea",7,1
"Pannonibacter",4,1
"Pannonibacter",6,1
"Pannonibacter",7,1
"Pannonibacter",8,1
"Pannonibacter",11,1
"Pantoea",5,1
"Pantoea",6,1
"Pantoea",7,1
"Pantoea",9,1
"Pantoea",11,1
"Paraburkholderia",3,1
"Paraburkholderia",5,1
"Paraburkholderia",7,1
"Paraburkholderia",8,1
"Paraburkholderia",9,1
"Paraburkholderia",11,1
"Parachlamydia",7,1
"Parachlamydia",8,1
"Paraclostridium",6,1
"Paracoccus",3,1
"Paracoccus",4,1
"Paracoccus",5,1
"Paracoccus",9,1
"Paracoccus",11,1
"Parageobacillus",3,1
"Parageobacillus",4,1
"Parageobacillus",5,1
"Parageobacillus",6,1
"Parageobacillus",7,1
"Parageobacillus",8,1
"Parageobacillus",9,1
"Paraglaciecola",5,1
"Paraglaciecola",7,1
"Parapedobacter",3,1
"Parapedobacter",4,1
"Parapedobacter",6,1
"Parapedobacter",11,1
"Pararhodospirillum",3,1
"Pararhodospirillum",4,1
"Pararhodospirillum",7,1
"Parascardovia",3,1
"Parascardovia",4,1
"Parascardovia",5,1
"Parascardovia",6,1
"Parascardovia",7,1
"Parascardovia",8,1
"Parasitella",4,1
"Parasitella",6,1
"Parastagonospora",4,1
"Parastagonospora",6,1
"Pasteurella",8,1
"Paucibacter",7,1
"Paucisalibacillus",3,1
"Paucisalibacillus",4,1
"Paucisalibacillus",5,1
"Paucisalibacillus",6,1
"Paucisalibacillus",7,1
"Paucisalibacillus",8,1
"Paucisalibacillus",9,1
"Paucisalibacillus",11,1
"Pectobacterium",3,1
"Pectobacterium",4,1
"Pectobacterium",5,1
"Pectobacterium",6,1
"Pectobacterium",8,1
"Pectobacterium",9,1
"Pediococcus",3,1
"Pediococcus",4,1
"Pediococcus",6,1
"Pediococcus",8,1
"Pedobacter",9,1
"Pedosphaera",4,1
"Pedosphaera",5,1
"Pedosphaera",6,1
"Pedosphaera",8,1
"Pelagibacterium",4,1
"Pelagibacterium",6,1
"Pelagirhabdus",7,1
"Pelodictyon",5,1
"Pelodictyon",8,1
"Pelodictyon",9,1
"Pelotomaculum",3,1
"Pelotomaculum",6,1
"Peptococcus",8,1
"Peptococcus",9,1
"Pequenovirus",3,1
"Pequenovirus",4,1
"Pequenovirus",6,1
"Persephonella",4,1
"Persephonella",5,1
"Persicobacter",3,1
"Persicobacter",4,1
"Persicobacter",5,1
"Persicobacter",6,1
"Persicobacter",7,1
"Persicobacter",9,1
"Petrimonas",6,1
"Petrotoga",5,1
"Petrotoga",11,1
"Phaeobacter",3,1
"Phaeobacter",4,1
"Phaeobacter",5,1
"Phaeobacter",6,1
"Phaeobacter",7,1
"Phaeobacter",11,1
"Phaeodactylibacter",3,1
"Phaeodactylibacter",5,1
"Phaeodactylibacter",6,1
"Phaeodactylibacter",7,1
"Phaeodactylibacter",9,1
"Phaeospirillum",3,1
"Phaeospirillum",4,1
"Phaeospirillum",5,1
"Phaseolibacter",11,1
"Phi29virus",3,1
"Phi29virus",4,1
"Phi29virus",5,1
"Phi29virus",6,1
"Phi29virus",7,1
"Phialocephala",4,1
"Phialocephala",6,1
"Phocaeicola",3,1
"Phocaeicola",4,1
"Phocaeicola",5,1
"Phocaeicola",6,1
"Phocaeicola",7,1
"Phormidesmis",5,1
"Phormidesmis",8,1
"Phormidium",3,1
"Phormidium",7,1
"Photobacterium",3,1
"Photobacterium",7,1
"Photobacterium",8,1
"Photorhabdus",3,1
"Photorhabdus",5,1
"Photorhabdus",6,1
"Photorhabdus",7,1
"Phycomyces",4,1
"Phycomyces",6,1
"Phyllobacterium",5,1
"Pirellula",5,1
"Pirellula",6,1
"Piscicoccus",11,1
"Planctomyces",4,1
"Planctomyces",11,1
"Planktothricoides",7,1
"Planktothrix",5,1
"Planococcus",3,1
"Planococcus",4,1
"Planococcus",5,1
"Planococcus",7,1
"Planococcus",8,1
"Planomicrobium",8,1
"Planomicrobium",9,1
"Plesiocystis",4,1
"Plesiomonas",3,1
"Plesiomonas",4,1
"Plesiomonas",6,1
"Plesiomonas",9,1
"Pluralibacter",3,1
"Polaribacter",9,1
"Polaromonas",3,1
"Polaromonas",4,1
"Polaromonas",5,1
"Polaromonas",6,1
"Polaromonas",7,1
"Polaromonas",8,1
"Polycyclovorans",3,1
"Polycyclovorans",7,1
"Polymorphum",4,1
"Pontibacillus",5,1
"Pontibacillus",6,1
"Pontibacillus",11,1
"Pontibacter",3,1
"Pontibacter",5,1
"Pontibacter",6,1
"Pontibacter",7,1
"Pontibacter",8,1
"Pontibacter",11,1
"Porticoccus",3,1
"Pricia",6,1
"Prochlorococcus",4,1
"Prochlorococcus",5,1
"Prochlorococcus",6,1
"Prolixibacter",9,1
"Prolixibacter",11,1
"Propionibacterium",3,1
"Propionibacterium",4,1
"Propionibacterium",7,1
"Propionibacterium",11,1
"Propionicicella",3,1
"Propionicicella",4,1
"Propionicicella",5,1
"Propionimicrobium",3,1
"Propionispora",9,1
"Propionivibrio",3,1
"Propionivibrio",4,1
"Propionivibrio",5,1
"Propionivibrio",6,1
"Propionivibrio",7,1
"Propionivibrio",11,1
"Prosthecochloris",3,1
"Prosthecochloris",4,1
"Prosthecochloris",5,1
"Prosthecochloris",6,1
"Prosthecochloris",7,1
"Prosthecochloris",11,1
"Prosthecomicrobium",5,1
"Proteus",3,1
"Proteus",4,1
"Proteus",5,1
"Proteus",6,1
"Proteus",7,1
"Providencia",3,1
"Providencia",4,1
"Providencia",5,1
"Providencia",7,1
"Providencia",8,1
"Pseudarthrobacter",3,1
"Pseudarthrobacter",4,1
"Pseudarthrobacter",6,1
"Pseudarthrobacter",8,1
"Pseudoalteromonas",8,1
"Pseudomonas",8,1
"Pseudonocardia",3,1
"Pseudonocardia",4,1
"Pseudonocardia",5,1
"Pseudopedobacter",4,1
"Pseudopedobacter",5,1
"Pseudopedobacter",7,1
"Pseudopropionibacterium",4,1
"Pseudorhodobacter",3,1
"Pseudorhodobacter",8,1
"Pseudorhodobacter",9,1
"Pseudoruegeria",5,1
"Pseudoruegeria",6,1
"Pseudosphingobacterium",3,1
"Pseudosphingobacterium",4,1
"Pseudosphingobacterium",6,1
"Pseudothermotoga",3,1
"Pseudothermotoga",4,1
"Pseudothermotoga",7,1
"Pseudothermotoga",9,1
"Pseudovibrio",3,1
"Pseudovibrio",4,1
"Pseudovibrio",5,1
"Pseudovibrio",7,1
"Pseudovibrio",9,1
"Pseudoxanthomonas",3,1
"Pseudoxanthomonas",4,1
"Pseudoxanthomonas",5,1
"Pseudoxanthomonas",8,1
"Psychrilyobacter",7,1
"Psychrilyobacter",11,1
"Psychrobacillus",3,1
"Psychrobacillus",4,1
"Psychrobacillus",5,1
"Psychrobacillus",6,1
"Psychrobacillus",7,1
"Psychrobacillus",8,1
"Psychrobacillus",9,1
"Psychrobacillus",11,1
"Psychrobacter",3,1
"Psychrobacter",4,1
"Psychrobacter",5,1
"Psychrobacter",7,1
"Psychroflexus",3,1
"Psychroflexus",4,1
"Psychroflexus",5,1
"Psychroflexus",6,1
"Psychroflexus",8,1
"Psychromonas",3,1
"Psychromonas",4,1
"Psychromonas",7,1
"Psychroserpens",3,1
"Psychroserpens",4,1
"Psychroserpens",5,1
"Psychroserpens",6,1
"Psychroserpens",9,1
"Psychroserpens",11,1
"Puccinia",4,1
"Puccinia",6,1
"Puccinia",11,1
"Pyrinomonas",4,1
"Pyrococcus",4,1
"Pyrococcus",5,1
"Pyrococcus",7,1
"Ralstonia",3,1
"Ralstonia",4,1
"Ralstonia",5,1
"Rheinheimera",3,1
"Rheinheimera",4,1
"Rheinheimera",5,1
"Rheinheimera",6,1
"Rheinheimera",7,1
"Rheinheimera",8,1
"Rhizobium",3,1
"Rhizobium",4,1
"Rhizobium",5,1
"Rhizobium",6,1
"Rhizobium",9,1
"Rhizobium",11,1
"Rhizoctonia",4,1
"Rhizoctonia",6,1
"Rhizopogon",3,1
"Rhizopus",3,1
"Rhizopus",4,1
"Rhizopus",5,1
"Rhizopus",6,1
"Rhizopus",7,1
"Rhizopus",9,1
"Rhodanobacter",3,1
"Rhodanobacter",7,1
"Rhodobacter",4,1
"Rhodobacter",7,1
"Rhodobacter",9,1
"Rhodobacter",11,1
"Rhodococcus",3,1
"Rhodococcus",4,1
"Rhodococcus",7,1
"Rhodopirellula",4,1
"Rhodopirellula",5,1
"Rhodopirellula",6,1
"Rhodopirellula",8,1
"Rhodopirellula",9,1
"Rhodoplanes",4,1
"Rhodoplanes",8,1
"Riemerella",5,1
"Riemerella",6,1
"Riemerella",8,1
"Riemerella",9,1
"Risungbinella",4,1
"Risungbinella",7,1
"Risungbinella",9,1
"Roseibium",3,1
"Roseibium",4,1
"Roseibium",5,1
"Roseibium",9,1
"Roseibium",11,1
"Roseiflexus",3,1
"Roseiflexus",4,1
"Roseiflexus",7,1
"Roseivirga",3,1
"Roseivirga",4,1
"Roseivirga",6,1
"Roseivirga",11,1
"Roseomonas",4,1
"Roseomonas",6,1
"Roseomonas",7,1
"Roseospirillum",3,1
"Roseospirillum",9,1
"Roseospirillum",11,1
"Rothia",4,1
"Rothia",5,1
"Rothia",6,1
"Rothia",7,1
"Rothia",8,1
"Rothia",9,1
"Rouxiella",3,1
"Rozella",3,1
"Rozella",7,1
"Ruania",3,1
"Ruania",7,1
"Rubinisphaera",4,1
"Rubinisphaera",5,1
"Rubrimonas",4,1
"Rubrimonas",9,1
"Rubrimonas",11,1
"Rubripirellula",5,1
"Rubritalea",3,1
"Rubritalea",4,1
"Rubritalea",7,1
"Rubrivivax",3,1
"Rubrivivax",7,1
"Rubrobacter",4,1
"Rubrobacter",5,1
"Rubrobacter",6,1
"Rudanella",4,1
"Rudanella",5,1
"Ruegeria",3,1
"Ruegeria",4,1
"Ruegeria",11,1
"Rufibacter",6,1
"Rufibacter",7,1
"Rugosibacter",3,1
"Rugosibacter",4,1
"Rugosibacter",5,1
"Rugosibacter",7,1
"Ruminobacter",8,1
"Rummeliibacillus",3,1
"Rummeliibacillus",4,1
"Rummeliibacillus",5,1
"Rummeliibacillus",7,1
"Runella",9,1
"Runella",11,1
"Saccharibacillus",3,1
"Saccharibacillus",8,1
"Saccharibacillus",11,1
"Saccharicrinis",7,1
"Saccharophagus",3,1
"Saccharophagus",5,1
"Saccharophagus",7,1
"Saccharophagus",8,1
"Saccharophagus",11,1
"Saccharopolyspora",4,1
"Saccharopolyspora",5,1
"Saitoella",4,1
"Saitoella",11,1
"Salegentibacter",3,1
"Salegentibacter",4,1
"Salegentibacter",5,1
"Salegentibacter",6,1
"Salegentibacter",7,1
"Salimicrobium",3,1
"Salimicrobium",4,1
"Salinibacillus",3,1
"Salinibacter",11,1
"Salinicoccus",3,1
"Salinicoccus",4,1
"Salinicoccus",5,1
"Salinimicrobium",3,1
"Salinisphaera",7,1
"Salinispira",4,1
"Salinispora",5,1
"Salinispora",6,1
"Salinivibrio",7,1
"Salipaludibacillus",7,1
"Salipiger",4,1
"Salisaeta",3,1
"Sandaracinus",3,1
"Sandaracinus",4,1
"Sandaracinus",5,1
"Sandaracinus",7,1
"Sanguibacteroides",9,1
"Saprospira",3,1
"Saprospira",5,1
"Saprospira",9,1
"Scardovia",3,1
"Scardovia",4,1
"Scardovia",11,1
"Schizot4virus",3,1
"Schizot4virus",4,1
"Schizot4virus",5,1
"Schizot4virus",7,1
"Schleiferia",7,1
"Schlesneria",3,1
"Schlesneria",4,1
"Schlesneria",5,1
"Schlesneria",7,1
"Schlesneria",9,1
"Schlesneria",11,1
"Scytonema",3,1
"Scytonema",4,1
"Scytonema",5,1
"Scytonema",6,1
"Scytonema",8,1
"Scytonema",9,1
"Scytonema",11,1
"Sebaldella",11,1
"Sediminibacillus",5,1
"Sediminibacillus",7,1
"Sediminibacter",3,1
"Sediminibacterium",4,1
"Segetibacter",3,1
"Segetibacter",4,1
"Sellimonas",9,1
"Sellimonas",11,1
"Senegalimassilia",3,1
"Senegalimassilia",11,1
"Serratia",3,1
"Serratia",4,1
"Serratia",7,1
"Serratia",11,1
"Shewanella",4,1
"Shewanella",5,1
"Shewanella",9,1
"Shewanella",11,1
"Shimazuella",3,1
"Shimazuella",4,1
"Shimazuella",5,1
"Shimazuella",6,1
"Siansivirga",3,1
"Siansivirga",5,1
"Siansivirga",6,1
"Siansivirga",7,1
"Silviavirus",3,1
"Silvibacterium",4,1
"Silvibacterium",6,1
"Simonsiella",3,1
"Simonsiella",7,1
"Singulisphaera",6,1
"Sinomonas",3,1
"Sinomonas",5,1
"Sinosporangium",4,1
"Skermanella",4,1
"Skermania",7,1
"Smithella",3,1
"Smithella",4,1
"Smithella",6,1
"Smithella",7,1
"Smithella",8,1
"Sneathia",3,1
"Sneathia",4,1
"Sneathia",5,1
"Sneathia",6,1
"Sneathia",8,1
"Snodgrassella",3,1
"Snodgrassella",4,1
"Snodgrassella",5,1
"Sodalis",7,1
"Solibacillus",4,1
"Solibacillus",6,1
"Solirubrobacter",3,1
"Solirubrobacter",4,1
"Solirubrobacter",6,1
"Solitalea",4,1
"Solitalea",5,1
"Solitalea",6,1
"Solitalea",7,1
"Solitalea",11,1
"Sorangium",3,1
"Sorangium",4,1
"Sorangium",5,1
"Sorangium",9,1
"Sorangium",11,1
"Sphaerobacter",3,1
"Sphaerobacter",4,1
"Sphaerobacter",5,1
"Sphaerobacter",6,1
"Sphaerobacter",7,1
"Sphaerobacter",11,1
"Sphingobium",5,1
"Sphingobium",7,1
"Sphingomonas",3,1
"Sphingomonas",4,1
"Sphingomonas",5,1
"Sphingomonas",6,1
"Sphingomonas",7,1
"Sphingomonas",8,1
"Sphingomonas",9,1
"Sphingomonas",11,1
"Sphingopyxis",3,1
"Sphingopyxis",4,1
"Sphingopyxis",6,1
"Sphingopyxis",8,1
"Sphingopyxis",9,1
"Spirillospora",3,1
"Spirillospora",7,1
"Spirochaeta",6,1
"Spirochaeta",8,1
"Spiroplasma",3,1
"Spiroplasma",4,1
"Spiroplasma",5,1
"Spiroplasma",6,1
"Spirosoma",6,1
"Spirosoma",7,1
"Spirosoma",11,1
"Spizellomyces",3,1
"Spizellomyces",5,1
"Spizellomyces",7,1
"Spizellomyces",8,1
"Sporocytophaga",4,1
"Sporocytophaga",5,1
"Sporocytophaga",8,1
"Sporocytophaga",11,1
"Sporolactobacillus",8,1
"Sporolactobacillus",9,1
"Sporolituus",5,1
"Sporosarcina",6,1
"Stanieria",4,1
"Staphylococcus",9,1
"Staphylococcus",11,1
"Stenotrophomonas",7,1
"Stigmatella",8,1
"Stigmatella",9,1
"Stigmatella",11,1
"Streptacidiphilus",3,1
"Streptacidiphilus",4,1
"Streptacidiphilus",5,1
"Streptacidiphilus",7,1
"Streptacidiphilus",9,1
"Streptobacillus",3,1
"Streptobacillus",4,1
"Streptobacillus",5,1
"Streptobacillus",6,1
"Streptobacillus",7,1
"Streptobacillus",8,1
"Streptomyces",3,1
"Streptomyces",4,1
"Streptomyces",5,1
"Streptomyces",6,1
"Streptomyces",7,1
"Streptomyces",8,1
"Streptomyces",9,1
"Streptomyces",11,1
"Streptosporangium",3,1
"Streptosporangium",7,1
"Succiniclasticum",9,1
"Succinispira",9,1
"Sulfitobacter",3,1
"Sulfitobacter",4,1
"Sulfobacillus",5,1
"Sulfobacillus",6,1
"Sulfobacillus",7,1
"Sulfobacillus",8,1
"Sulfobacillus",11,1
"Sulfuricurvum",3,1
"Sulfuricurvum",4,1
"Sulfuricurvum",5,1
"Sulfurifustis",3,1
"Sulfurifustis",4,1
"Sulfurifustis",5,1
"Sulfurihydrogenibium",3,1
"Sulfurihydrogenibium",4,1
"Sulfurihydrogenibium",5,1
"Sulfurihydrogenibium",7,1
"Sulfurihydrogenibium",11,1
"Sulfurimonas",3,1
"Sulfurimonas",4,1
"Sulfurimonas",9,1
"Sulfurimonas",11,1
"Sulfuritalea",3,1
"Sulfuritalea",4,1
"Sulfuritalea",6,1
"Sulfuritalea",7,1
"Sulfuritalea",8,1
"Sulfurospirillum",3,1
"Sulfurospirillum",4,1
"Sulfurospirillum",5,1
"Sulfurospirillum",6,1
"Sulfurospirillum",7,1
"Sulfurospirillum",8,1
"Sulfurovum",3,1
"Sulfurovum",6,1
"Sulfurovum",8,1
"Sulfurovum",11,1
"Sunxiuqinia",7,1
"Symbiobacterium",4,1
"Symbiobacterium",5,1
"Symbiobacterium",6,1
"Symbiobacterium",7,1
"Symbiobacterium",9,1
"Synechococcus",3,1
"Synechococcus",4,1
"Synechococcus",5,1
"Synechococcus",7,1
"Synechococcus",11,1
"Synechocystis",4,1
"Synechocystis",5,1
"Synechocystis",6,1
"Synechocystis",7,1
"Syntrophaceticus",9,1
"Syntrophobacter",4,1
"Syntrophobacter",11,1
"Syntrophobotulus",6,1
"Syntrophomonas",8,1
"Syntrophorhabdus",7,1
"Syntrophothermus",5,1
"Syntrophus",5,1
"T4virus",3,1
"T4virus",4,1
"T4virus",6,1
"Tamlana",5,1
"Tamlana",9,1
"Taylorella",3,1
"Taylorella",4,1
"Taylorella",5,1
"Taylorella",9,1
"Tenacibaculum",7,1
"Tenacibaculum",8,1
"Tenacibaculum",11,1
"Tepidibacillus",5,1
"Tepidibacillus",6,1
"Tepidibacillus",9,1
"Tepidimonas",3,1
"Tepidiphilus",3,1
"Tepidiphilus",4,1
"Tepidiphilus",5,1
"Tepidiphilus",11,1
"Terasakiella",3,1
"Terasakiella",9,1
"Teredinibacter",3,1
"Teredinibacter",4,1
"Teredinibacter",6,1
"Teredinibacter",7,1
"Teredinibacter",9,1
"Teredinibacter",11,1
"Terrabacter",6,1
"Terrabacter",7,1
"Terracoccus",8,1
"Terracoccus",11,1
"Terribacillus",3,1
"Terribacillus",4,1
"Terribacillus",5,1
"Terribacillus",7,1
"Terribacillus",9,1
"Terrimicrobium",9,1
"Tessaracoccus",3,1
"Tessaracoccus",4,1
"Tessaracoccus",5,1
"Tessaracoccus",6,1
"Tessaracoccus",7,1
"Tessaracoccus",8,1
"Tessaracoccus",9,1
"Tessaracoccus",11,1
"Tetragenococcus",3,1
"Tetragenococcus",5,1
"Tetragenococcus",11,1
"Tetrasphaera",4,1
"Tetrasphaera",11,1
"Thalassobacillus",5,1
"Thalassobacillus",6,1
"Thalassobacillus",7,1
"Thalassobacillus",8,1
"Thalassobacillus",11,1
"Thauera",3,1
"Thauera",4,1
"Thauera",5,1
"Thauera",6,1
"Thauera",7,1
"Thermacetogenium",3,1
"Thermacetogenium",4,1
"Thermacetogenium",5,1
"Thermacetogenium",6,1
"Thermacetogenium",7,1
"Thermacetogenium",11,1
"Thermaerobacter",3,1
"Thermaerobacter",5,1
"Thermaerobacter",7,1
"Thermaerobacter",11,1
"Thermanaerovibrio",3,1
"Thermanaerovibrio",4,1
"Thermanaerovibrio",5,1
"Thermanaerovibrio",6,1
"Thermanaerovibrio",7,1
"Thermicanus",3,1
"Thermicanus",4,1
"Thermicanus",5,1
"Thermicanus",6,1
"Thermicanus",8,1
"Thermincola",3,1
"Thermincola",4,1
"Thermincola",5,1
"Thermincola",6,1
"Thermincola",7,1
"Thermincola",8,1
"Thermincola",9,1
"Thermoactinomyces",3,1
"Thermoactinomyces",5,1
"Thermoactinomyces",7,1
"Thermoactinomyces",8,1
"Thermoactinomyces",11,1
"Thermoanaerobacter",5,1
"Thermoanaerobacter",8,1
"Thermoanaerobacter",9,1
"Thermoanaerobacterium",8,1
"Thermoanaerobacterium",9,1
"Thermobacillus",5,1
"Thermobacillus",9,1
"Thermobaculum",4,1
"Thermobrachium",3,1
"Thermobrachium",4,1
"Thermobrachium",5,1
"Thermobrachium",6,1
"Thermobrachium",8,1
"Thermobrachium",9,1
"Thermococcus",4,1
"Thermococcus",5,1
"Thermococcus",6,1
"Thermococcus",7,1
"Thermococcus",8,1
"Thermodesulfobacterium",3,1
"Thermodesulfobacterium",4,1
"Thermodesulfobacterium",6,1
"Thermodesulfobium",3,1
"Thermodesulfobium",8,1
"Thermodesulfovibrio",3,1
"Thermodesulfovibrio",4,1
"Thermodesulfovibrio",5,1
"Thermodesulfovibrio",6,1
"Thermodesulfovibrio",7,1
"Thermogladius",5,1
"Thermonema",4,1
"Thermonema",7,1
"Thermophagus",4,1
"Thermophagus",5,1
"Thermophagus",6,1
"Thermoplasma",8,1
"Thermorudis",3,1
"Thermorudis",4,1
"Thermorudis",5,1
"Thermorudis",6,1
"Thermorudis",7,1
"Thermorudis",8,1
"Thermorudis",9,1
"Thermosediminibacter",3,1
"Thermosediminibacter",4,1
"Thermosipho",3,1
"Thermosipho",5,1
"Thermosipho",6,1
"Thermosipho",7,1
"Thermosipho",11,1
"Thermosynechococcus",4,1
"Thermotalea",8,1
"Thermotalea",9,1
"Thermotoga",3,1
"Thermotoga",4,1
"Thermotoga",7,1
"Thermovenabulum",4,1
"Thermovenabulum",5,1
"Thermovenabulum",6,1
"Thermovenabulum",7,1
"Thermovenabulum",8,1
"Thermovenabulum",9,1
"Thermovirga",9,1
"Thermus",3,1
"Thermus",4,1
"Thermus",7,1
"Thioalkalimicrobium",3,1
"Thioalkalimicrobium",5,1
"Thioalkalivibrio",3,1
"Thioalkalivibrio",4,1
"Thioalkalivibrio",5,1
"Thioalkalivibrio",6,1
"Thioalkalivibrio",7,1
"Thioalkalivibrio",8,1
"Thioalkalivibrio",9,1
"Thioalkalivibrio",11,1
"Thiocapsa",3,1
"Thiocapsa",7,1
"Thioflavicoccus",3,1
"Thioflavicoccus",7,1
"Thioflavicoccus",8,1
"Thiohalorhabdus",3,1
"Thiohalorhabdus",7,1
"Thiomargarita",8,1
"Thiomicrospira",3,1
"Thiomicrospira",4,1
"Thiomicrospira",5,1
"Thiomicrospira",6,1
"Thiomicrospira",7,1
"Thiomonas",3,1
"Thiomonas",6,1
"Thiomonas",7,1
"Thiomonas",8,1
"Thiomonas",9,1
"Thioploca",3,1
"Thioploca",4,1
"Thioploca",6,1
"Thioploca",7,1
"Thiorhodococcus",3,1
"Thiorhodococcus",6,1
"Thiorhodovibrio",3,1
"Thiorhodovibrio",7,1
"Thiothrix",4,1
"Thiothrix",6,1
"Thiothrix",7,1
"Thiothrix",9,1
"Thiothrix",11,1
"Thiovulum",5,1
"Tilletia",4,1
"Tilletia",6,1
"Tindallia",3,1
"Tindallia",4,1
"Tindallia",5,1
"Tindallia",7,1
"Tindallia",8,1
"Tindallia",11,1
"Tolumonas",3,1
"Tolypothrix",3,1
"Tolypothrix",4,1
"Tolypothrix",6,1
"Trabulsiella",5,1
"Trabulsiella",6,1
"Trabulsiella",7,1
"Trichococcus",6,1
"Trichodesmium",7,1
"Trichodesmium",8,1
"Trichophyton",3,1
"Trichophyton",5,1
"Trichophyton",7,1
"Trichophyton",9,1
"Truepera",3,1
"Truepera",7,1
"Trueperella",3,1
"Trueperella",4,1
"Trueperella",6,1
"Trueperella",9,1
"Tsukamurella",3,1
"Tsukamurella",4,1
"Tsukamurella",6,1
"Tsukamurella",9,1
"Tuberibacillus",3,1
"Tuberibacillus",7,1
"Tuberibacillus",9,1
"Tuberibacillus",11,1
"Twortvirus",3,1
"Twortvirus",4,1
"Uliginosibacterium",4,1
"Uliginosibacterium",7,1
"Uliginosibacterium",8,1
"Ulvibacter",3,1
"Ulvibacter",4,1
"Ulvibacter",5,1
"Ulvibacter",6,1
"Ulvibacter",9,1
"Ulvibacter",11,1
"Ureibacillus",3,1
